ID_plot,TLU,ID_plot_cor,Key,X,Y,dead_1h,dead_10h,dead_100h,dead_1000h_old,dead_1000h_fresh,dead_1000h,duff,litter,herbs,shrubs,dead_1h_total,herb_height,shrub_height
209317,C2,209317,209317,30.2342644240951,50.3379099808801,1.0424815940160002,0,0,3.5238645,2.8579837500000003,6.381848250000001,23.722376237623763,1.8223333333333334,1.2409999999999999,7.363125,2.8648149273493333,15.5125,40.90625
209302,B2,209302,209302,30.2351719656976,50.340565336675,0.405409508784,2.34006476688,7.841411712000001,0,0,0,22.899212598425198,5.790086206896552,0.68245,9.72,6.195495715680552,8.530625,53.625
209222,C2,209222,209222,30.228667139876,50.3385924749793,0.9910010214720001,8.374968639359999,8.625552883200001,4.55706,3.017088,7.574148,6.67625,3.664137931034483,0.38075,8.859375,4.6551389525064835,4.7593749999999995,0
209702,C2,209702,209702,30.2251288477328,50.3362816399891,0.7979488744320001,6.897032997119999,7.841411712000001,4.289922000000001,0,4.289922000000001,23.96065573770492,3.341609195402299,0.033,15.37875,4.139558069834299,0.4125,85.4375
209619,C2,209619,209619,30.2216136262299,50.3348298332088,1.0424815940160002,5.172774747839998,7.841411712000001,0,0,0,28.56317757009346,4.972222222222223,0.23300000000000004,14.383125,6.014703816238224,2.9125,78.90625
209219,C2,209219,209219,30.2248129734962,50.3392083278061,1.73746932336,10.099226888639999,4.704847027200001,4.022784000000001,6.788448000000001,10.811232,5.775,1.9883516483516483,0.30535,21.656250000000004,3.7258209717116486,3.816875,13
209102,C2,209102,209102,30.2176706892261,50.3418859463106,0.9652607351999999,6.404387783039998,10.977976396799999,5.091336,3.017088,8.108424,19.229166666666664,2.74253164556962,0.6042500000000001,13.533750000000001,3.70779238076962,7.553125,75.1875
209005,C2,209005,209005,30.2156138063374,50.3438158468054,0.9395204489280001,4.187484319679999,16.466964595199997,6.010605,0,6.010605,15.620963855421685,5.76448275862069,0.49625,16.036875,6.70400320754869,6.203125,86.96875
209103,C2,209103,209103,30.2212116125893,50.3432630050717,0.9781308783360001,9.36025906752,13.330399910399999,0,0,0,38.15529411764706,3.9508333333333336,0.617,1.71,4.928964211669333,7.7124999999999995,9.5
208507,B2,208507,208507,30.2247415293107,50.3458871808438,1.377105315552,4.433806926719999,7.841411712000001,0,6.788448000000001,6.788448000000001,8.939325842696629,4.238372093023256,0.56635,3.1331249999999997,5.615477408575256,7.079375000000001,7.34375
211915,B2,211915,211915,30.2758780932832,50.3156864057702,1.081092023424,5.41909735488,16.466964595199997,7.605576000000002,3.417795,11.023371000000001,48.0772972972973,3.0813445378151267,0.70625,5.715000000000001,4.162436561239127,8.828125,31.750000000000004
211813,C2,211813,211813,30.270807680834,50.3167866765902,0.7310241301248,5.714684483328,13.173571676159998,4.550774400000001,0,4.550774400000001,25.56891891891892,2.9324324324324316,0.672,6.181875000000002,3.6634565625572315,8.4,31.625000000000004
212501,B2,212501,212501,30.2639616654581,50.3133285783874,1.016741307744,3.6948391056,7.841411712000001,20.365344,0,20.365344,25.616170212765955,7.247580645161292,0.1183,9.016875,8.264321952905291,1.47875,49.78125
212407,C2,212407,212407,30.2626983671851,50.3159080529744,0.8133930461951999,3.7441036270079997,8.782381117439998,9.679824000000002,0,9.679824000000002,11.293251533742334,4.910786516853932,0.2755,11.9925,5.724179563049132,3.44375,66.625
211815,B2,211815,211815,30.2673742738684,50.3158141707523,0.8030969316864001,4.138219798271999,8.155068180479999,11.980353600000003,0,11.980353600000003,24.101808510638296,3.2398709677419357,0.65275,6.918750000000001,4.042967899428335,8.159375,38.4375
211810,B2,211810,211810,30.2655063711483,50.3180280969043,0.823689160704,5.714684483328,8.782381117439998,16.091136000000002,0,16.091136000000002,32.215,5.102891566265059,0.23600000000000007,7.84125,5.92658072696906,2.95,43.5625
211801,C2,211801,211801,30.2668020994867,50.3204503576491,0.6006066796800001,3.2843014271999995,8.3641724928,9.190071000000001,7.071299999999999,16.261371,25.440434782608694,3.978,0.10500000000000001,9.258750000000001,4.57860667968,1.3125,49.0625
211004,C2,211004,211004,30.2694050976022,50.3226460537593,0.8880398763840002,5.6654199619200005,10.193835225599999,6.945588000000001,3.017088,9.962676000000002,19.200256410256408,4.681237113402062,0.3975,1.6987499999999998,5.569276989786062,4.96875,9.437499999999998
